,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH,active
275,2019-032K,CZ-11 DEB,44319,PRC,91.62,44.89,523.0,184.0,2019-06-05,0
276,2019-032J,CZ-11 DEB,44318,PRC,91.84,44.9,473.0,257.0,2019-06-05,0
277,2019-032H,CZ-11 R/B,44317,PRC,93.26,44.92,600.0,268.0,2019-06-05,0
278,2019-032G,OBJECT G,44316,PRC,96.07,44.99,583.0,558.0,2019-06-05,0
279,2019-032F,OBJECT F,44315,PRC,95.93,44.99,576.0,551.0,2019-06-05,0
280,2019-032E,OBJECT E,44314,PRC,95.96,44.99,576.0,554.0,2019-06-05,0
281,2019-032D,OBJECT D,44313,PRC,95.96,45.0,576.0,554.0,2019-06-05,0
282,2019-032C,OBJECT C,44312,PRC,95.96,44.99,576.0,554.0,2019-06-05,0
283,2019-032B,OBJECT B,44311,PRC,95.97,44.98,576.0,555.0,2019-06-05,0
284,2019-032A,OBJECT A,44310,PRC,96.07,44.99,580.0,561.0,2019-06-05,0
285,2019-031C,BREEZE-M DEB (TANK),44309,CIS,318.86,49.47,17841.0,324.0,2019-05-30,0
286,2019-031B,BREEZE-M R/B,44308,CIS,718.02,18.15,34496.0,5871.0,2019-05-30,0
287,2019-031A,YAMAL 601,44307,CIS,1436.06,0.0,35793.0,35778.0,2019-05-30,0
288,1998-067QD,ISS DEB,44306,CIS,92.77,51.64,416.0,405.0,1998-11-20,0
289,1998-067QC,ISS DEB,44305,CIS,92.61,51.64,406.0,399.0,1998-11-20,0
290,1998-067QB,ISS DEB,44304,CIS,92.66,51.64,409.0,400.0,1998-11-20,0
291,1998-067QA,ISS DEB,44303,CIS,92.76,51.64,414.0,406.0,1998-11-20,0
292,1991-076P,USA 76 DEB,44302,US,260.67,63.34,11641.0,2637.0,1991-11-08,0
293,1987-043J,USA 22 DEB,44301,US,101.4,63.29,1288.0,362.0,1987-05-15,0
294,2019-030B,FREGAT R/B,44300,CIS,688.9,64.73,19696.0,19225.0,2019-05-27,0
295,2019-030A,COSMOS 2534 (GLONASS),44299,CIS,675.73,64.73,19169.0,19091.0,2019-05-27,0
296,2019-029BR,FALCON 9 DEB,44298,US,93.27,53.0,438.0,431.0,2019-05-24,0
297,2019-029BQ,FALCON 9 DEB,44297,US,93.27,53.0,438.0,431.0,2019-05-24,0
298,2019-029BP,FALCON 9 DEB,44296,US,93.34,53.0,445.0,431.0,2019-05-24,0
299,2019-029BN,FALCON 9 DEB,44295,US,93.34,53.0,445.0,431.0,2019-05-24,0
300,2019-029BM,STARLINK-53,44294,US,95.65,53.0,551.0,549.0,2019-05-24,0
301,2019-029BL,STARLINK-74,44293,US,95.65,53.01,551.0,549.0,2019-05-24,0
302,2019-029BK,STARLINK-81,44292,US,95.65,53.01,551.0,549.0,2019-05-24,0
303,2019-029BJ,STARLINK-77,44291,US,95.65,53.01,551.0,549.0,2019-05-24,0
304,2019-029BH,STARLINK-78,44290,US,95.65,53.01,551.0,549.0,2019-05-24,0
305,2019-029BG,STARLINK-48,44289,US,94.77,53.0,509.0,506.0,2019-05-24,0
306,2019-029BF,STARLINK-79,44288,US,95.65,53.01,551.0,549.0,2019-05-24,0
307,2019-029BE,STARLINK-76,44287,US,95.65,53.0,551.0,549.0,2019-05-24,0
308,2019-029BD,STARLINK-75,44286,US,95.48,53.0,544.0,540.0,2019-05-24,0
309,2019-029BC,STARLINK-50,44285,US,95.65,53.0,551.0,549.0,2019-05-24,0
310,2019-029BB,STARLINK-73,44284,US,95.65,53.0,551.0,549.0,2019-05-24,0
311,2019-029BA,STARLINK-56,44283,US,95.65,53.0,550.0,550.0,2019-05-24,0
312,2019-029AZ,STARLINK-80,44282,US,94.53,53.02,497.0,495.0,2019-05-24,0
313,2019-029AY,STARLINK-70,44281,US,95.65,53.0,551.0,549.0,2019-05-24,0
314,2019-029AX,STARLINK-38,44280,US,95.65,53.0,551.0,549.0,2019-05-24,0
315,2019-029AW,STARLINK-68,44279,US,95.65,53.0,551.0,549.0,2019-05-24,0
316,2019-029AV,STARLINK-67,44278,US,90.97,53.0,341.0,304.0,2019-05-24,0
317,2019-029AU,STARLINK-41,44277,US,95.65,53.0,551.0,549.0,2019-05-24,0
318,2019-029AT,STARLINK-65,44276,US,95.65,53.0,550.0,549.0,2019-05-24,0
319,2019-029AS,STARLINK-64,44275,US,95.64,53.0,551.0,548.0,2019-05-24,0
320,2019-029AR,STARLINK-62,44274,US,95.65,53.0,551.0,549.0,2019-05-24,0
321,2019-029AQ,STARLINK-60,44273,US,93.12,53.0,432.0,423.0,2019-05-24,0
322,2019-029AP,STARLINK-51,44272,US,95.65,53.0,551.0,549.0,2019-05-24,0
323,2019-029AN,STARLINK-59,44271,US,95.65,53.0,551.0,549.0,2019-05-24,0
324,2019-029AM,STARLINK-58,44270,US,95.64,53.0,551.0,549.0,2019-05-24,0
325,2019-029AL,STARLINK-57,44269,US,95.65,53.0,551.0,549.0,2019-05-24,0
326,2019-029AK,STARLINK-55,44268,US,95.65,53.0,551.0,549.0,2019-05-24,0
327,2019-029AJ,STARLINK-69,44267,US,95.64,53.0,551.0,548.0,2019-05-24,0
328,2019-029AH,STARLINK-54,44266,US,95.65,53.0,551.0,549.0,2019-05-24,0
329,2019-029AG,STARLINK-63,44265,US,95.65,53.0,551.0,549.0,2019-05-24,0
330,2019-029AF,STARLINK-35,44264,US,95.65,53.0,551.0,549.0,2019-05-24,0
331,2019-029AE,STARLINK-72,44263,US,95.65,53.0,551.0,549.0,2019-05-24,0
332,2019-029AD,STARLINK-49,44262,US,95.65,53.01,551.0,549.0,2019-05-24,0
333,2019-029AC,STARLINK-44,44261,US,95.65,53.0,551.0,549.0,2019-05-24,0
334,2019-029AB,STARLINK-45,44260,US,95.65,53.01,550.0,550.0,2019-05-24,0
335,2019-029AA,STARLINK-52,44259,US,93.47,53.0,446.0,443.0,2019-05-24,0
336,2019-029Z,STARLINK-40,44258,US,95.65,53.0,551.0,549.0,2019-05-24,0
337,2019-029Y,STARLINK-43,44257,US,94.22,53.0,482.0,480.0,2019-05-24,0
338,2019-029X,STARLINK-42,44256,US,95.64,53.0,551.0,549.0,2019-05-24,0
339,2019-029W,STARLINK-66,44255,US,95.65,53.0,551.0,549.0,2019-05-24,0
340,2019-029V,STARLINK-32,44254,US,95.65,53.0,551.0,549.0,2019-05-24,0
341,2019-029U,STARLINK-39,44253,US,95.65,53.01,551.0,549.0,2019-05-24,0
342,2019-029T,STARLINK-71,44252,US,95.65,53.0,551.0,549.0,2019-05-24,0
343,2019-029S,STARLINK-37,44251,US,95.65,52.98,552.0,548.0,2019-05-24,0
344,2019-029R,STARLINK-36,44250,US,95.65,53.0,551.0,549.0,2019-05-24,0
345,2019-029Q,STARLINK-61,44249,US,95.29,53.0,533.0,532.0,2019-05-24,0
346,2019-029P,STARLINK-34,44248,US,95.64,53.0,551.0,549.0,2019-05-24,0
347,2019-029N,STARLINK-33,44247,US,95.65,53.0,551.0,548.0,2019-05-24,0
348,2019-029M,STARLINK-46,44246,US,92.1,53.0,396.0,359.0,2019-05-24,0
349,2019-029L,STARLINK-21,44245,US,95.65,53.0,552.0,548.0,2019-05-24,0
350,2019-029K,STARLINK-30,44244,US,95.65,53.0,551.0,549.0,2019-05-24,0
351,2019-029J,STARLINK-29,44243,US,93.45,53.0,448.0,439.0,2019-05-24,0
352,2019-029H,STARLINK-28,44242,US,95.65,53.0,550.0,550.0,2019-05-24,0
353,2019-029G,STARLINK-27,44241,US,95.65,53.01,551.0,549.0,2019-05-24,0
354,2019-029F,STARLINK-26,44240,US,95.65,53.01,551.0,549.0,2019-05-24,0
355,2019-029E,STARLINK-25,44239,US,95.65,53.01,552.0,549.0,2019-05-24,0
356,2019-029D,STARLINK-24,44238,US,95.65,53.0,551.0,549.0,2019-05-24,0
357,2019-029C,STARLINK-23,44237,US,95.65,53.0,550.0,549.0,2019-05-24,0
358,2019-029B,STARLINK-22,44236,US,95.78,53.0,558.0,554.0,2019-05-24,0
359,2019-029A,STARLINK-31,44235,US,95.65,53.0,551.0,549.0,2019-05-24,0
360,2019-028B,PSLV R/B,44234,IND,94.99,37.03,557.0,479.0,2019-05-22,0
361,2019-028A,RISAT 2B,44233,IND,95.73,37.0,557.0,551.0,2019-05-22,0
362,2019-027B,CZ-3C R/B,44232,PRC,601.49,19.61,34229.0,222.0,2019-05-17,0
363,2019-027A,BEIDOU 2 G8,44231,PRC,1436.09,1.54,35795.0,35778.0,2019-05-17,0
364,1976-050C,OPS 7837 DEB,44230,US,551.89,62.71,31655.0,164.0,1976-06-02,0
365,2019-026E,HARBINGER,44229,US,94.7,40.02,510.0,498.0,2019-05-05,0
366,2019-026C,ELECTRON KICK STAGE R/B,44227,US,94.65,40.03,509.0,495.0,2019-05-05,0
367,2019-026B,SPARC-1,44226,US,94.64,40.02,509.0,493.0,2019-05-05,0
368,2019-026A,AFOTEC-1,44225,US,94.71,40.02,510.0,500.0,2019-05-05,0
369,2019-006CX,MICROSAT-R DEB,44221,IND,87.96,96.82,189.0,158.0,2019-01-24,0
370,2019-006CW,MICROSAT-R DEB,44220,IND,90.99,96.68,401.0,245.0,2019-01-24,0
371,2019-006CT,MICROSAT-R DEB,44217,IND,91.99,96.14,476.0,268.0,2019-01-24,0
372,2019-006CS,MICROSAT-R DEB,44216,IND,91.71,95.93,479.0,238.0,2019-01-24,0
373,2019-024G,CZ-4C DEB,44213,PRC,94.65,97.37,517.0,486.0,2019-04-29,0
374,2019-024F,CZ-4C DEB,44212,PRC,94.74,97.46,513.0,498.0,2019-04-29,0
375,2019-024E,CZ-4C DEB,44211,PRC,94.75,97.46,522.0,492.0,2019-04-29,0
376,2019-024D,CZ-4C R/B,44210,PRC,91.84,97.52,461.0,269.0,2019-04-29,0
377,2019-024C,TIANHUI 2-01B,44209,PRC,94.94,97.45,517.0,515.0,2019-04-29,0
378,2019-024B,CZ-4C DEB,44208,PRC,94.82,97.45,519.0,501.0,2019-04-29,0
379,2019-024A,TIANHUI 2-01A,44207,PRC,94.94,97.45,517.0,515.0,2019-04-29,0
380,2019-023B,CZ-3B R/B,44205,PRC,589.79,28.7,33629.0,208.0,2019-04-20,0
381,2019-023A,BEIDOU 3 IGSO-1,44204,PRC,1436.4,55.15,35873.0,35712.0,2019-04-20,0
382,2019-006CP,MICROSAT-R DEB,44203,IND,92.86,96.12,558.0,271.0,2019-01-24,0
383,2019-006CK,MICROSAT-R DEB,44199,IND,92.24,96.62,511.0,258.0,2019-01-24,0
384,2019-006CG,MICROSAT-R DEB,44196,IND,92.17,95.08,524.0,238.0,2019-01-24,0
385,2019-022A,CYGNUS NG-11,44188,US,93.92,51.63,470.0,462.0,2019-04-17,0
386,2019-021B,FALCON 9 R/B,44187,US,1927.09,22.89,89509.0,329.0,2019-04-11,0
387,2019-021A,ARABSAT 6A,44186,AB,1435.92,0.06,35804.0,35762.0,2019-04-11,0
388,2019-006BS,MICROSAT-R DEB,44179,IND,91.34,96.11,419.0,262.0,2019-01-24,0
389,2019-006BD,MICROSAT-R DEB,44166,IND,101.28,95.67,1362.0,277.0,2019-01-24,0
390,2019-006BB,MICROSAT-R DEB,44164,IND,93.07,96.64,585.0,264.0,2019-01-24,0
391,2019-006AX,MICROSAT-R DEB,44160,IND,101.61,95.29,1397.0,274.0,2019-01-24,0
392,2019-006AU,MICROSAT-R DEB,44157,IND,97.06,95.38,984.0,251.0,2019-01-24,0
393,2019-006AR,MICROSAT-R DEB,44154,IND,103.96,96.68,1614.0,278.0,2019-01-24,0
394,2019-006AJ,MICROSAT-R DEB,44147,IND,98.59,95.73,1115.0,268.0,2019-01-24,0
395,2019-006AD,MICROSAT-R DEB,44142,IND,94.4,96.54,717.0,263.0,2019-01-24,0
396,2019-006V,MICROSAT-R DEB,44134,IND,98.83,96.06,1128.0,278.0,2019-01-24,0
397,2019-006U,MICROSAT-R DEB,44133,IND,91.41,96.46,436.0,251.0,2019-01-24,0
398,2019-006R,MICROSAT-R DEB,44130,IND,91.14,96.3,404.0,257.0,2019-01-24,0
399,2019-006C,MICROSAT-R DEB,44117,IND,96.43,95.27,908.0,267.0,2019-01-24,0
400,2019-020E,FREGAT R/B,44116,CIS,276.38,0.09,7687.0,7667.0,2019-04-04,0
401,2019-020D,O3B FM18,44115,O3B,287.93,0.05,8070.0,8062.0,2019-04-04,0
402,2019-020C,O3B FM17,44114,O3B,287.93,0.05,8070.0,8062.0,2019-04-04,0
403,2019-020B,O3B FM19,44113,O3B,287.93,0.04,8070.0,8061.0,2019-04-04,0
404,2019-020A,O3B FM20,44112,O3B,287.93,0.05,8069.0,8062.0,2019-04-04,0
405,2019-018AF,M6P,44109,LTU,94.12,97.5,517.0,434.0,2019-04-01,0
406,2019-018AE,FLOCK 4A 12,44108,US,94.6,97.45,506.0,492.0,2019-04-01,0
407,2014-055CC,ATLAS 5 CENTAUR DEB,44107,US,819.0,22.51,36105.0,9132.0,2014-09-17,0
408,2014-055CB,ATLAS 5 CENTAUR DEB,44106,US,778.42,22.34,35179.0,8127.0,2014-09-17,0
409,2019-018AD,BLUEWALKER 1,44105,LTU,94.06,97.51,513.0,433.0,2019-04-01,0
410,2019-018AC,PSLV R/B,44104,IND,94.08,97.5,514.0,434.0,2019-04-01,0
411,2019-018AB,AISTECHSAT-3,44103,SPN,94.56,97.44,506.0,489.0,2019-04-01,0
412,2019-018AA,FLOCK 4A 13,44102,US,94.58,97.44,506.0,491.0,2019-04-01,0
413,2019-018Z,FLOCK 4A 14,44101,US,94.57,97.44,506.0,490.0,2019-04-01,0
414,2019-018Y,FLOCK 4A 15,44100,US,94.58,97.44,506.0,491.0,2019-04-01,0
415,2019-018X,FLOCK 4A 16,44099,US,94.58,97.44,506.0,491.0,2019-04-01,0
416,2019-018W,FLOCK 4A 9,44098,US,94.59,97.44,506.0,491.0,2019-04-01,0
417,2019-018V,FLOCK 4A 10,44097,US,94.59,97.44,506.0,491.0,2019-04-01,0
418,2019-018U,FLOCK 4A 11,44096,US,94.59,97.44,506.0,491.0,2019-04-01,0
419,2019-018T,FLOCK 4A 5,44095,US,94.59,97.44,506.0,492.0,2019-04-01,0
420,2019-018S,FLOCK 4A 6,44094,US,94.6,97.44,506.0,492.0,2019-04-01,0
421,2019-018R,FLOCK 4A 7,44093,US,94.6,97.44,506.0,492.0,2019-04-01,0
422,2019-018Q,FLOCK 4A 8,44092,US,94.59,97.44,506.0,492.0,2019-04-01,0
423,2019-018P,FLOCK 4A 20,44091,US,94.6,97.44,508.0,491.0,2019-04-01,0
424,2019-018N,FLOCK 4A 19,44090,US,94.6,97.44,508.0,491.0,2019-04-01,0
425,2019-018M,FLOCK 4A 18,44089,US,94.61,97.44,508.0,491.0,2019-04-01,0
426,2019-018L,FLOCK 4A 17,44088,US,94.61,97.44,508.0,491.0,2019-04-01,0
427,2019-018K,LEMUR-2 VICTOR-ANDREW,44087,US,94.6,97.44,507.0,491.0,2019-04-01,0
428,2019-018J,LEMUR-2 ELHAM,44086,US,94.6,97.44,508.0,491.0,2019-04-01,0
429,2019-018H,LEMUR-2 BEAUDACIOUS,44085,US,94.61,97.44,508.0,491.0,2019-04-01,0
430,2019-018G,LEMUR-2 JOHANLORAN,44084,US,94.61,97.44,508.0,491.0,2019-04-01,0
431,2019-018F,ASTROCAST-02,44083,SWTZ,94.64,97.46,510.0,493.0,2019-04-01,0
432,2019-018E,FLOCK 4A 4,44082,US,94.62,97.44,509.0,492.0,2019-04-01,0
433,2019-018D,FLOCK 4A 3,44081,US,94.63,97.44,509.0,492.0,2019-04-01,0
434,2019-018C,FLOCK 4A 2,44080,US,94.63,97.44,509.0,493.0,2019-04-01,0
435,2019-018B,FLOCK 4A 1,44079,US,94.63,97.44,508.0,493.0,2019-04-01,0
436,2019-018A,EMISAT,44078,IND,99.74,98.36,760.0,733.0,2019-04-01,0
437,2019-017B,CZ-3B R/B,44077,PRC,597.53,27.28,34038.0,206.0,2019-03-31,0
438,2019-017A,TIANLIAN 2-01,44076,PRC,1436.09,2.58,35924.0,35648.0,2019-03-31,1
439,2019-016B,ELECTRON KICK STAGE R/B,44074,US,92.9,39.51,425.0,408.0,2019-03-28,0
440,2019-016A,R3D2,44073,US,93.03,39.52,427.0,419.0,2019-03-28,1
441,2019-015A,PRISMA,44072,IT,97.06,97.89,619.0,617.0,2019-03-22,1
442,2019-014A,WGS 10 (USA 291),44071,US,1437.35,0.07,35815.0,35807.0,2019-03-16,1
443,2019-012B,CZ-3B R/B,44068,PRC,692.81,24.83,38910.0,206.0,2019-03-09,0
444,2019-012A,CHINASAT 6C,44067,PRC,1436.14,0.05,35802.0,35773.0,2019-03-09,1
445,2019-009E,S5 DEB,44066,US,1454.73,0.44,36205.0,36096.0,2019-02-22,0
446,2019-009D,S5,44065,US,1449.66,0.44,36068.0,36036.0,2019-02-22,1
447,2019-011B,CREW DRAGON DEMO-1 DEB,44064,US,92.33,51.64,392.0,386.0,2019-03-02,0
448,2019-010F,ONEWEB-0011,44062,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
449,2019-010E,ONEWEB-0006,44061,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
450,2019-010D,ONEWEB-0007,44060,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
451,2019-010C,ONEWEB-0008,44059,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
452,2019-010B,ONEWEB-0010,44058,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
453,2019-010A,ONEWEB-0012,44057,UK,109.48,87.91,1204.0,1201.0,2019-02-27,1
454,1989-061BV,USA 40 R/B DEB,44056,US,165.04,57.03,6586.0,591.0,1989-08-08,0
455,1989-061BU,USA 40 R/B DEB,44055,US,152.93,57.02,5730.0,461.0,1989-08-08,0
456,2018-084Q,H-2A DEB,44054,JPN,94.9,97.82,535.0,492.0,2018-10-29,0
457,2018-084N,H-2A DEB,44052,JPN,95.3,97.79,544.0,522.0,2018-10-29,0
458,2018-084M,H-2A DEB,44051,JPN,94.78,97.83,530.0,486.0,2018-10-29,0
459,2019-009C,FALCON 9 R/B,44050,US,1330.79,26.72,67164.0,235.0,2019-02-22,0
461,2019-009A,NUSANTARA SATU,44048,INDO,1436.13,0.01,35797.0,35777.0,2019-02-22,1
462,2019-008A,EGYPTSAT A,44047,EGYP,97.8,98.01,655.0,652.0,2019-02-21,1
463,2018-092F,OBJECT F,44045,TBD,93.79,51.65,468.0,451.0,2018-11-17,0
464,2018-092E,CHEFSAT-2,44044,US,93.76,51.64,466.0,450.0,2018-11-17,0
465,1965-016L,GGSE 3 DEB,44043,US,102.81,70.08,907.0,876.0,1965-03-09,0
466,2018-092D,OBJECT B,44042,TBD,93.69,51.64,457.0,452.0,2018-11-17,0
467,2018-092C,OBJECT A,44041,TBD,93.68,51.64,458.0,452.0,2018-11-17,0
468,2014-055CA,ATLAS 5 CENTAUR DEB,44040,US,765.59,22.34,34708.0,7980.0,2014-09-17,0
469,2014-055BZ,ATLAS 5 CENTAUR DEB,44039,US,760.15,22.34,34657.0,7767.0,2014-09-17,0
470,2014-055BY,ATLAS 5 CENTAUR DEB,44038,US,815.25,22.42,35678.0,9382.0,2014-09-17,0
471,2019-007D,ARIANE 5 DEB (SYLDA),44037,FR,632.12,2.56,35783.0,258.0,2019-02-05,0
472,2019-007C,ARIANE 5 R/B,44036,FR,613.76,2.88,34856.0,235.0,2019-02-05,0
473,2019-007B,GSAT 31,44035,IND,1436.09,0.02,35808.0,35764.0,2019-02-05,1
474,2019-007A,SAUDIGEOSAT1/HELLASSAT4,44034,GREC,1436.04,0.07,35812.0,35759.0,2019-02-05,1
475,1998-067PZ,CATSAT-1,44033,US,92.4,51.64,395.0,389.0,1998-11-20,1
476,1998-067PY,TECHEDSAT 8,44032,US,92.0,51.64,375.0,370.0,1998-11-20,1
477,1998-067PX,UNITE,44031,US,92.48,51.64,398.0,394.0,1998-11-20,1
478,1998-067PW,DELPHINI,44030,US,92.39,51.64,395.0,388.0,1998-11-20,1
479,1998-067PV,CATSAT-2,44029,US,92.4,51.64,395.0,389.0,1998-11-20,1
480,1998-046X,ORBCOMM FM 16 DEB,44028,ORB,102.46,45.27,1108.0,642.0,1998-08-02,0
481,1998-046W,ORBCOMM FM 16 DEB,44027,ORB,103.02,45.4,1051.0,752.0,1998-08-02,0
482,1998-046V,ORBCOMM FM 16 DEB,44026,ORB,103.32,45.23,1027.0,804.0,1998-08-02,0
483,1998-046U,ORBCOMM FM 16 DEB,44025,ORB,93.08,45.32,517.0,333.0,1998-08-02,0
484,1998-046T,ORBCOMM FM 16 DEB,44024,ORB,100.46,45.0,784.0,776.0,1998-08-02,0
485,1998-046S,ORBCOMM FM 16 DEB,44023,ORB,100.64,45.01,795.0,783.0,1998-08-02,0
486,1998-046R,ORBCOMM FM 16 DEB,44022,ORB,102.0,45.4,1077.0,630.0,1998-08-02,0
487,1998-046P,ORBCOMM FM 16 DEB,44020,ORB,104.26,45.22,1208.0,712.0,1998-08-02,0
488,1998-046N,ORBCOMM FM 16 DEB,44019,ORB,105.18,45.37,1226.0,779.0,1998-08-02,0
489,1998-046M,ORBCOMM FM 16 DEB,44018,ORB,103.96,45.34,1149.0,742.0,1998-08-02,0
490,2014-055BX,ATLAS 5 CENTAUR DEB,44016,US,782.96,22.31,35082.0,8441.0,2014-09-17,0
491,2014-055BW,ATLAS 5 CENTAUR DEB,44015,US,737.9,22.3,34478.0,6864.0,2014-09-17,0
492,2014-055BV,ATLAS 5 CENTAUR DEB,44014,US,748.36,22.3,34918.0,6934.0,2014-09-17,0
493,2014-055BU,ATLAS 5 CENTAUR DEB,44013,US,858.7,22.35,36750.0,10347.0,2014-09-17,0
494,2014-055BT,ATLAS 5 CENTAUR DEB,44012,US,821.68,22.46,36185.0,9179.0,2014-09-17,0
495,2014-055BS,ATLAS 5 CENTAUR DEB,44011,US,713.85,22.31,33926.0,6234.0,2014-09-17,0
496,2014-055BR,ATLAS 5 CENTAUR DEB,44010,US,789.65,22.36,35216.0,8627.0,2014-09-17,0
497,2014-055BQ,ATLAS 5 CENTAUR DEB,44009,US,751.37,22.31,34841.0,7158.0,2014-09-17,0
498,2014-055BP,ATLAS 5 CENTAUR DEB,44008,US,791.49,22.38,33175.0,10756.0,2014-09-17,0
499,2014-055BN,ATLAS 5 CENTAUR DEB,44007,US,816.92,22.43,36486.0,8653.0,2014-09-17,0
500,2014-055BM,ATLAS 5 CENTAUR DEB,44006,US,763.32,22.36,34921.0,7656.0,2014-09-17,0
501,2014-055BL,ATLAS 5 CENTAUR DEB,44005,US,775.74,22.34,35050.0,8127.0,2014-09-17,0
502,2014-055BK,ATLAS 5 CENTAUR DEB,44004,US,739.9,22.31,33932.0,7509.0,2014-09-17,0
503,2014-055BJ,ATLAS 5 CENTAUR DEB,44003,US,794.02,22.46,34952.0,9100.0,2014-09-17,0
504,2014-055BH,ATLAS 5 CENTAUR DEB,44002,US,783.02,22.35,35218.0,8308.0,2014-09-17,0
505,2014-055BG,ATLAS 5 CENTAUR DEB,44001,US,814.53,22.45,36446.0,8580.0,2014-09-17,0
506,2014-055BF,ATLAS 5 CENTAUR DEB,44000,US,777.62,22.27,35944.0,7323.0,2014-09-17,0
507,2014-055BE,ATLAS 5 CENTAUR DEB,43999,US,776.96,22.37,34860.0,8375.0,2014-09-17,0
508,2014-055BD,ATLAS 5 CENTAUR DEB,43998,US,784.31,22.42,36217.0,7371.0,2014-09-17,0
509,2014-055BC,ATLAS 5 CENTAUR DEB,43997,US,768.65,22.36,34593.0,8242.0,2014-09-17,0
510,2014-055BB,ATLAS 5 CENTAUR DEB,43996,US,792.34,22.39,35634.0,8337.0,2014-09-17,0
511,2014-055BA,ATLAS 5 CENTAUR DEB,43995,US,761.74,22.38,34630.0,7872.0,2014-09-17,0
512,2014-055AZ,ATLAS 5 CENTAUR DEB,43994,US,795.9,22.47,34995.0,9146.0,2014-09-17,0
513,2014-055AY,ATLAS 5 CENTAUR DEB,43993,US,734.53,22.3,34599.0,6579.0,2014-09-17,0
514,2014-055AX,ATLAS 5 CENTAUR DEB,43992,US,774.79,22.38,34686.0,8445.0,2014-09-17,0
515,2014-055AW,ATLAS 5 CENTAUR DEB,43991,US,789.18,22.47,34870.0,8950.0,2014-09-17,0
516,2014-055AV,ATLAS 5 CENTAUR DEB,43990,US,763.23,22.33,34536.0,8038.0,2014-09-17,0
517,2014-055AU,ATLAS 5 CENTAUR DEB,43989,US,787.68,22.46,35300.0,8449.0,2014-09-17,0
518,2014-055AT,ATLAS 5 CENTAUR DEB,43988,US,768.78,22.35,34742.0,8099.0,2014-09-17,0
519,2014-055AS,ATLAS 5 CENTAUR DEB,43987,US,783.2,22.33,35186.0,8348.0,2014-09-17,0
520,2014-055AR,ATLAS 5 CENTAUR DEB,43986,US,780.23,22.38,35120.0,8272.0,2014-09-17,0
521,2014-055AQ,ATLAS 5 CENTAUR DEB,43985,US,812.79,22.6,35880.0,9064.0,2014-09-17,0
522,2014-055AP,ATLAS 5 CENTAUR DEB,43984,US,751.55,22.34,35114.0,6894.0,2014-09-17,0
523,2014-055AN,ATLAS 5 CENTAUR DEB,43983,US,757.58,22.33,34749.0,7551.0,2014-09-17,0
524,2014-055AM,ATLAS 5 CENTAUR DEB,43982,US,820.66,22.52,36156.0,9160.0,2014-09-17,0
525,2014-055AL,ATLAS 5 CENTAUR DEB,43981,US,805.45,22.37,36954.0,7642.0,2014-09-17,0
526,2014-055AK,ATLAS 5 CENTAUR DEB,43980,US,783.51,22.37,35199.0,8350.0,2014-09-17,0
527,2014-055AJ,ATLAS 5 CENTAUR DEB,43979,US,781.88,22.26,34798.0,8674.0,2014-09-17,0
528,2014-055AH,ATLAS 5 CENTAUR DEB,43978,US,786.19,22.26,34910.0,8767.0,2014-09-17,0
529,2014-055AG,ATLAS 5 CENTAUR DEB,43977,US,783.07,22.27,35742.0,7787.0,2014-09-17,0
530,2014-055AF,ATLAS 5 CENTAUR DEB,43976,US,784.76,22.37,35216.0,8394.0,2014-09-17,0
531,2014-055AE,ATLAS 5 CENTAUR DEB,43975,US,745.21,22.3,34728.0,6971.0,2014-09-17,0
532,2014-055AD,ATLAS 5 CENTAUR DEB,43974,US,780.33,22.4,35593.0,7805.0,2014-09-17,0
533,2014-055AC,ATLAS 5 CENTAUR DEB,43973,US,745.9,22.49,34309.0,7424.0,2014-09-17,0
534,2014-055AB,ATLAS 5 CENTAUR DEB,43972,US,776.71,22.35,35008.0,8215.0,2014-09-17,0
535,2014-055AA,ATLAS 5 CENTAUR DEB,43971,US,775.92,22.4,34604.0,8581.0,2014-09-17,0
536,2014-055Z,ATLAS 5 CENTAUR DEB,43970,US,756.47,22.33,34366.0,7880.0,2014-09-17,0
537,2014-055Y,ATLAS 5 CENTAUR DEB,43969,US,809.87,22.36,36826.0,7980.0,2014-09-17,0
538,2014-055X,ATLAS 5 CENTAUR DEB,43968,US,786.29,22.34,36162.0,7521.0,2014-09-17,0
539,2014-055W,ATLAS 5 CENTAUR DEB,43967,US,787.42,22.34,36169.0,7567.0,2014-09-17,0
540,2014-055V,ATLAS 5 CENTAUR DEB,43966,US,786.78,22.34,36146.0,7560.0,2014-09-17,0
541,2014-055U,ATLAS 5 CENTAUR DEB,43965,US,758.16,22.39,34708.0,7620.0,2014-09-17,0
542,2014-055T,ATLAS 5 CENTAUR DEB,43964,US,785.38,22.36,34964.0,8675.0,2014-09-17,0
543,2014-055S,ATLAS 5 CENTAUR DEB,43963,US,766.27,22.36,35219.0,7501.0,2014-09-17,0
544,2014-055R,ATLAS 5 CENTAUR DEB,43962,US,755.43,22.3,34920.0,7276.0,2014-09-17,0
